open,high,low,close,Ticker
240.203075232316,244.48441805735465,239.9442089936196,243.53854370117188,AAPL
243.0905000064508,244.11602908498713,240.7905267294893,243.40911865234375,AAPL
243.5982928571997,244.94242536854557,242.10480216065562,243.807373046875,AAPL
243.87707690453925,245.70908851524857,243.2298884862767,244.76321411132812,AAPL
244.88269415360097,247.61080936192474,244.15586625078134,244.48443603515625,AAPL
243.86711335623195,247.7800669312537,243.3593319822528,246.0277099609375,AAPL
246.92379728169456,248.91511822751468,243.84721006662005,245.96795654296875,AAPL
243.26972892021308,243.91690216055417,238.0922974197643,239.31695556640625,AAPL
238.37109275336516,241.40786042901627,236.0312844149354,236.27024841308594,AAPL
235.9217631442628,241.03945773883657,229.20105446423008,240.79054260253906,AAPL
240.7407483660274,242.97103338088397,235.08540395372597,236.9970703125,AAPL
236.6784633674393,239.02822274747484,233.6615980851158,234.9061737060547,AAPL
234.3983766092207,235.5234777567522,228.23523611666363,234.7169952392578,AAPL
233.42263965762712,236.82779659290307,232.14819548977783,234.30877685546875,AAPL
234.08974000390756,240.32256924437755,233.74125275300776,238.03256225585938,AAPL
234.5178647329352,235.13518456664028,223.24699590534985,226.4928436279297,AAPL
222.83878108425105,224.85997074742775,216.5063794973434,219.8816680908203,AAPL
219.18469713036333,220.78771110845915,213.9773970817033,216.0384063720703,AAPL
215.01287598245443,215.899013195213,207.51555384047248,208.77008056640625,AAPL
210.3332680009786,213.02154815111564,208.67051688888432,212.5635528564453,AAPL
212.3843267022667,214.28604179494317,209.05882446828872,213.0713348388672,AAPL
213.23063555765447,214.21632963340127,210.57222410469132,211.7670135498047,AAPL
213.29039128502816,217.8106832228152,212.8224296395377,214.30596923828125,AAPL
213.0613904363763,216.5462020975973,211.29906714235267,213.17091369628906,AAPL
210.6419412957371,217.8903488075446,210.36315756009637,217.3228302001953,AAPL
220.04097309502072,220.5188858867363,217.63147647971348,219.7721405029297,AAPL
219.81195837594151,223.12750944589686,219.12495024533285,222.77902221679688,AAPL
222.54008343913912,224.0435405886843,219.51328206033222,220.5686798095703,AAPL
220.42928473771144,224.0136687326393,219.60288467242046,222.8786163330078,AAPL
220.7080664246457,222.8387793372666,216.73537546649092,216.9544219970703,AAPL
216.0682695484103,224.6409066608951,215.29165561007284,221.1660614013672,AAPL
218.85612876373423,222.70932997882656,217.95007407622174,222.22146606445312,AAPL
220.35957187069846,224.212772841887,220.06087070560943,222.9184112548828,AAPL
204.64805110026137,206.58960121618028,200.37667426890133,202.30825805664062,AAPL
193.0486144227304,199.01262630823254,186.52703508606032,187.56253051757812,AAPL
176.43103817745248,193.30748067285785,173.86223225537526,180.6725616455078,AAPL
185.88983084847527,189.51403482217904,168.47573669018362,171.6717987060547,AAPL
171.20381523449285,199.7394480269994,171.14407803694525,197.98709106445312,AAPL
188.24955627509658,193.93476977334223,182.20588916182834,189.59368896484375,AAPL
185.2924188893916,198.67408279715283,185.2525839628914,197.2901153564453,AAPL
210.5224325383335,212.01592310379547,200.28704507843972,201.64114379882812,AAPL
200.98403365195668,202.62686743682656,198.93297540670014,201.2628173828125,AAPL
197.49920369317184,199.8290454554037,191.53519224238798,193.4269561767578,AAPL
196.34426016251078,197.96719174329118,193.5763250102755,196.12521362304688,AAPL
192.43131586910098,192.9590147372882,188.98632373298676,192.32179260253906,AAPL
195.26892870764283,200.7151927551101,195.11958571249494,198.87322998046875,AAPL
205.1060461943045,207.0973670311424,201.9199358938783,203.71212768554688,AAPL
204.00086522918792,207.92376976062596,202.05933042602183,207.46575927734375,AAPL
205.47445049920006,208.8397878176709,205.30519003897632,208.371826171875,AAPL
209.088696522261,210.5821872117057,206.55972563953335,209.22808837890625,AAPL
207.78438836336602,211.31898611202763,207.46576971677675,210.29345703125,AAPL
208.39172484027222,212.65315013853834,205.77313312562183,211.5778350830078,AAPL
208.17271138967982,213.62892699621815,207.99348458901505,212.39431762695312,AAPL
205.19567188008233,206.0917754590827,201.2827333487594,204.45889282226562,AAPL
202.21865389928206,203.21431440062256,197.34987465543003,198.02691650390625,AAPL
197.3498735756035,199.77927242381972,196.16503515467957,197.6485595703125,AAPL
198.30570335142838,198.574535944944,192.41139491378883,195.39837646484375,AAPL
196.86199326420865,199.18188402861682,193.83517686729027,196.63299560546875,AAPL
198.1364339272832,199.6697443694255,196.6827629534363,197.66847229003906,AAPL
210.32995926202443,210.6290521628615,206.1227607044075,210.15049743652344,AAPL
209.79158118866218,212.75257189298435,208.36592688565332,212.28399658203125,AAPL
211.78549375335473,213.29092224655892,209.9411156617564,211.68580627441406,AAPL
210.31000386923802,212.31391554357438,208.90427796298633,210.80848693847656,AAPL
211.71573318604425,211.92510277199543,209.1335944967917,210.6190643310547,AAPL
207.27923550566183,208.84446444770495,203.64029993754312,208.14659118652344,AAPL
207.03996203611737,207.83753801206538,204.40797196423648,206.232421875,AAPL
204.54755595275296,206.4118779017609,200.10109516487896,201.47689819335938,AAPL
200.1010930441042,202.13489740214874,199.0941474443519,200.74911499023438,AAPL
193.0824298832746,197.10020219746903,192.8730755135501,194.67758178710938,AAPL
197.6983910952664,200.1309909415137,196.83102019804124,199.60260009765625,AAPL
199.98143310081724,202.11494001836002,199.2935240345892,199.81195068359375,AAPL
202.96236033905296,203.19165828241367,197.90773491315443,199.34336853027344,AAPL
198.7651407343476,201.3472946799051,196.18300200128658,200.24066162109375,AAPL
199.67238359256916,201.51677709467234,199.51286535414474,201.08807373046875,AAPL
200.73914706631285,203.1518034040851,200.35033086337637,202.6533203125,AAPL
202.29440469878628,205.6143037964219,201.48686455307688,202.20468139648438,AAPL
202.8826044104843,204.12881205428334,199.54276184010462,200.0213165283203,AAPL
202.38413874603313,205.07594444547604,201.43702389784912,203.3013458251953,AAPL
203.76990423179717,205.3750202901374,199.41316716451473,200.8388214111328,AAPL
199.99141796230995,203.73004106569937,199.96151019448254,202.0551300048828,AAPL
202.88260699920767,203.8795731269679,197.80805305990708,198.1769256591797,AAPL
198.47602627663701,199.07419684911244,196.7612432530472,198.5956573486328,AAPL
199.12403626091725,199.76209396079906,195.1062640673262,195.85398864746094,AAPL
196.701426450214,198.08720880439395,195.96366601516638,197.81802368164062,AAPL
196.60172782081946,197.7881200100286,194.61777485692886,195.0464630126953,AAPL
195.34553910938874,196.97059871241268,194.4781834746436,195.9835968017578,AAPL
197.63859168364695,201.0880863339216,196.26277341287403,200.3902130126953,AAPL
201.01828233775666,201.686247808318,198.3563846401482,200.888671875,AAPL
201.9753521214132,202.82277936444737,199.59260382672892,199.6923065185547,AAPL
200.83881944772682,203.052085424857,200.01133575244882,200.948486328125,AAPL
200.81890119127095,202.02523702778157,198.85489170599743,200.3902130126953,AAPL
201.27751091280393,202.6034778198992,199.39324535272064,200.469970703125,AAPL
201.39711462840114,206.76079706763053,198.65545787730727,204.5475311279297,AAPL
206.04299395149746,209.55231908550664,205.51460310500556,207.18951416015625,AAPL
208.2761972389462,212.69274987948137,207.5085290616707,211.7954864501953,AAPL
211.5063683517463,213.9987837940836,211.16740350258758,212.90213012695312,AAPL
212.03474730839852,215.57398008038285,208.16652910348648,209.3130340576172,AAPL
209.46258702266434,210.78853856973336,207.81758380403343,209.3728485107422,AAPL
208.8943192909964,210.6888614301138,206.59132988433592,210.4994354248047,AAPL
209.87133445003573,212.83232507172787,209.39279496736208,211.7655792236328,AAPL
209.93115706069412,211.48642172848318,209.22330444266433,210.5193634033203,AAPL
209.29309904361602,210.27013683517245,206.91035052542594,207.98707580566406,AAPL
208.5852528191871,211.24715053377864,208.28615994072268,208.4755859375,AAPL
209.6619745482938,211.75559423754484,208.00700716596054,209.52239990234375,AAPL
209.93117746335784,211.1574416148312,208.95413964633332,209.38284301757812,AAPL
210.23024956462245,211.1474566075158,209.06380098140497,210.539306640625,AAPL
211.45652088357517,215.12534891613055,210.98794558852114,211.83535766601562,AAPL
212.49337032996837,214.29787667610697,211.5861274580158,213.74954223632812,AAPL
214.3477172095632,214.4972560435483,211.76557859278188,213.5002899169922,AAPL
213.25105536667797,215.03563331063384,212.8821827557749,213.11148071289062,AAPL
214.04862920984866,214.58699944946258,212.7525701732737,213.2311248779297,AAPL
213.3806606658472,214.19818019857897,212.41360229785764,213.40060424804688,AAPL
213.53018805628847,214.15828155569844,210.18039662608902,210.6290283203125,AAPL
211.25711581327238,211.74563469104578,207.0898047125579,208.415771484375,AAPL
207.85746883247032,209.2033639475293,206.5315020865265,206.9402618408203,AAPL
210.23023901853355,212.93202387361222,200.88867142379772,201.76600646972656,AAPL
203.8895472057539,207.24933356384108,201.06813110178,202.7330780029297,AAPL
202.78290655256814,204.71702329589334,201.54667827641916,202.3043670654297,AAPL
205.00615029681612,214.72657006985978,204.96626313259566,212.60302734375,AAPL
218.2159523061407,220.1799768073744,215.92292715514498,219.36245727539062,AAPL
220.16003429974123,230.29917810781973,218.58482597462978,228.65419006347656,AAPL
227.4864157407103,229.12329528601256,224.3324234952035,226.74781799316406,AAPL
227.57622481823222,230.36092560837628,226.63802588155738,229.21310424804688,AAPL
230.6304284784954,234.55294488479396,229.99163136972763,232.88612365722656,AAPL
233.61473725595164,234.67271834509882,230.41085227691244,232.33717346191406,AAPL
233.5548328767578,233.834298979768,228.9036945156081,231.1494140625,AAPL
231.2592012143754,232.67649791960375,229.6722297518056,230.45074462890625,AAPL
230.84001516813981,232.42698672077375,228.9136940815642,230.1213836669922,AAPL
229.54248102593337,230.0315543310328,225.3404986724704,225.5800323486328,AAPL
225.8395414786139,226.08906587116957,223.3542730460458,224.47213745117188,AAPL
225.73973438952316,228.65417758009713,224.98118568943215,227.3267059326172,AAPL
226.0491451945495,228.86378779922748,225.79962078901826,226.7278594970703,AAPL
226.43840339540802,229.0534295301293,224.26255788237486,228.87376403808594,AAPL
228.17510050695543,230.46073738560713,227.82576024347395,230.05152893066406,AAPL
230.3809040856524,232.9659733126178,228.90370861616245,232.11758422851562,AAPL
232.0676707602769,232.9360260407387,230.92984008944924,231.69837951660156,AAPL
228.81388239599917,230.4108447009183,226.53822101083426,229.28298950195312,AAPL
236.75874463665696,238.395624134605,233.9141603097862,238.01634216308594,AAPL
237.9963808412042,239.4436193831587,236.28964239378743,239.3238525390625,AAPL
239.54341659874092,240.86091270031892,238.03629475202086,239.2340087890625,AAPL
238.84475646782593,239.69313028194867,235.89038089866295,237.42745971679688,AAPL
236.54912730927947,238.3257397896772,232.9160527142261,233.9041748046875,AAPL
231.7482872752143,231.97784546194652,225.52015268533836,226.35855102539062,AAPL
226.44839058875493,230.01159113632517,226.21881717306923,229.59239196777344,AAPL
228.78394562468256,234.0638755168574,228.58432913969838,233.62472534179688,AAPL
236.54912714503797,237.7368657054393,234.58287368836292,236.24969482421875,AAPL
236.72878926810645,240.76111223381088,235.87043992435724,237.6969451904297,AAPL
238.5153883976145,239.6432435766681,237.27774187166392,238.5353546142578,AAPL
239.5134800259323,240.74113579799257,236.199788714976,237.42745971679688,AAPL
240.77107799962133,245.83144010441063,239.7530294205925,245.032958984375,AAPL
247.82763635806887,256.15178189089505,247.64797087114997,255.5928192138672,AAPL
255.39322235208516,256.8504363399061,253.0975947938589,253.9459686279297,AAPL
254.73446948849343,255.2534845023776,250.56241362070242,251.8300018310547,AAPL
252.72829161839874,256.6807646844572,251.2311452680336,256.3813171386719,AAPL
253.61660096533106,257.10994249251326,253.2972024297037,254.97401428222656,AAPL
254.0757261912774,254.5148915782133,252.52867184357527,253.9459686279297,AAPL
254.37515755125318,255.4331385813304,252.6284867333586,254.14559936523438,AAPL
254.55481135314994,258.29769267334166,254.44502000530687,254.9640350341797,AAPL
256.09186667190835,257.68882891050583,253.66649683440303,256.6408386230469,AAPL
254.18552630266564,258.7468246365968,253.46689477740222,257.5291442871094,AAPL
257.49920544747016,258.5771679771474,254.56481112131073,256.2016906738281,AAPL
256.3214394907812,256.91031341337026,254.94405994391948,255.99208068847656,AAPL
256.03198246417537,258.0281776413904,255.62275879770374,257.5690612792969,AAPL
257.3195337882977,257.50917476461467,252.65841993311406,253.55670166015625,AAPL
254.45500785015722,255.8922708493858,243.53581752909898,244.80340576171875,AAPL
248.90558714178317,249.2149949644775,245.09284695690994,247.18885803222656,AAPL
246.13087266264282,248.37659224814226,244.23447809703134,247.29864501953125,AAPL
249.01537013681215,251.3409393203658,246.99920876557604,248.8656463623047,AAPL
247.7777291727393,248.56621957555782,244.66366953460536,246.979248046875,AAPL
247.5481624372989,252.89796599708643,246.79958926324147,251.81002807617188,AAPL
255.4032084113237,263.87706298772724,255.14370850365398,261.7411193847656,AAPL
261.38182000576944,264.7853366806196,261.33189684706855,262.2701110839844,AAPL
262.15033525743416,262.349966966352,254.94406918261987,257.9583435058594,AAPL
259.4454820834593,260.12418111371363,257.51916110368444,259.0861511230469,AAPL
260.69310343226954,263.6275126875418,258.68691759501684,262.32000732421875,AAPL
264.37609822840903,268.60802232244004,264.1465248140549,268.2986145019531,AAPL
268.4782600095115,269.3765722048576,267.63986169210665,268.4882507324219,AAPL
268.76770579477784,270.8936584399069,266.6018207191691,269.1869201660156,AAPL
271.4725408872279,273.6184749716116,267.969239224885,270.8836669921875,AAPL
276.4630533049319,276.79244258078194,268.647962249571,269.85565185546875,AAPL
269.90556627002525,270.33474092754267,265.74348587775046,268.53814697265625,AAPL
267.8195068636227,270.9734988318123,267.11086611942017,269.5262756347656,AAPL
268.0989800730272,271.18312844251227,266.4221834255846,269.6260986328125,AAPL
267.38037702601645,272.8798740142925,267.38037702601645,269.25677490234375,AAPL
269.28671541495146,271.7719991063764,266.26248096015127,267.9592590332031,AAPL
268.7085692371889,273.4741297822401,267.20997142836535,269.1781311035156,AAPL
269.55775905965567,275.65206242273547,269.5477586519058,274.99267578125,AAPL
274.74292397164845,275.4722525277038,271.4460210796085,273.21435546875,AAPL
